recording url,ID,Done
https://cloudphone.tatateleservices.com/file/recording?callId=1762514359.652102&type=rec&token=K2dodXkxSVluaDlFNHd0ejR5N1A0emRBV0dhOFhEVHR5R05NUnNsT2w3dzFoMkI0MEFwalJWaENXWkZVSmlyejo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762514359.652102,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762501164.595070&type=rec&token=aEVWOGorTUsvMXdkdUZOamM1ci9jUTg0UGhBZVFBRnQ0c3JqMG9oSHRLcnlqejc4QWkrWU12WWpUcHNoTkcyYzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762501164.595070,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762494401.584481&type=rec&token=TUJwVmdRZDgxUkNoMkZTM1JYUE5ERkY5Ykw0N2lHSnJkTFpsS24rRldGbVRYWWE3K2FFWWNnLzdqNTNsRGoxQjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762494401.584481,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762507091.357163&type=rec&token=bmovQVltN09kNTIxeHVpclE1bVlxc29kNTNkengzMW1qRzRHQ3pEY1ZxTmRmYitabHZBNy9NTFBtTERFTEF0NDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762507091.357163,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762509259.143254&type=rec&token=K3FLdHZ4L3lZYmZZWXNZTVNqL1Q4UndWZzNsSmMxY0JRR0QvYUo2S1lnWVphczJlc28yY0ZXZld2VXgzOXVaLzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762509259.143254,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762514462.652527&type=rec&token=Q05Fb3U3bXYvbitETC96eGdnSXFkNHdCb3JVcjYwNVRZa3Y1dWc1b0JZbGc5bm9nWHJtanpwUENXNzExOTF1dzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762514462.652527,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762520885.725102&type=rec&token=OFJqd2RVMjl0K3FiVWhJYTBNaVFIU1EvMFdER0lxUTZWeGpkaENzdjJUY3ZNQnNZeE15UHhIWFlGUlNNTFExQTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762520885.725102,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762511489.145039&type=rec&token=bGgyMzV6L1ZIYmNNNkoyeGVRSGJmcmJ1NXNONXpXS0VMUk1jVGtpWU0vL2lWd1dsTXhlTlBhSmV1QUhUaGF0azo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762511489.145039,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762412134.100248&type=rec&token=dkk5MWViWUpGZ0Q2SjVKY2N2R05zUkR3emdhZTZrbzhaVGVLQkNPSUhYYVVPSHZIc3V6T3F2dS92MTBKNmZveDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762412134.100248,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762425067.110851&type=rec&token=SEVzS203NHF5M3REMHczK09ad3RQWXc1Y21iT3grK3BlSkpmc3JqSzFzanN3NDlFc1ZTRWxQV3JxWlRPeDVMcTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762425067.110851,
https://cloudphone.tatateleservices.com/file/recording?callId=1762407943.96381&type=rec&token=YlVmOWhlVzNLRVl5ZEZReGNoUjZHMnFiR21jcHV1bm9FWUp2bEpxV0M5TkhKQWwycTJKeTkrQ3lBU0svaGFGbzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762407943.96381,
https://cloudphone.tatateleservices.com/file/recording?callId=1762424349.288911&type=rec&token=UTh0cDhnTjQ3enRBbk9IMnZZa0dxbG5aVmFaMlcvbDBLWnU4K2Zyb2tHd2tNeHd6RTBhQnYyUkIrZUZTQ3lreTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762424349.288911,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762412190.100288&type=rec&token=cjRoeE1Tdi9uV1p1NHVWaWtoeVhLdnpXUlczUkxNYng1SnVZSzRuUnc1NHB1UWdMa3QySTF4VzdLaE4zdi9zeDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762412190.100288,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762409538.253716&type=rec&token=MlRORUVLQXVuN3ZSdEhqQWR4SkJRWVlsSnpFaEJrVUZ0SHBMaEZUYUx5V3E2QkdFc1EzQ2NTbUJHZDRVeWFucDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762409538.253716,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762409952.98056&type=rec&token=eTArVmY0UGE0bEExZWNFTUxsVm1tSGRRakRkbU5BQXBKU3hRL25waXZhaFR1SlBUaHM3VFU3dGFzUW8yL0NrNjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762409952.98056,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762432037.518539&type=rec&token=d01XUXo1RHprYy9pR3A0S2tCd0ZoNjA1d0FZZHZtY2l1dER6Q0VwZ05Dcm5nalppNGhOUUlyMEZzME9SQnI1Yzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762432037.518539,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762392220.92093&type=rec&token=WTNyNTMrNGFxWmgxL1NxVWZxc0s2NzR2Mk1TSmNaWllMRzNQQTR6K3hVUlpWOHgwTmxxc1dDMW9XV1llSGxuRzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762392220.92093,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762407564.96104&type=rec&token=SkZYWkhkN2pwcHlNUmZxUGYxYjE2RlJtNVF0d1Q4UWZ1MzZSb0FyTFRqa2dMKzg1RExDOHVhQ3ZqL1hLN1FWZTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762407564.96104,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762445084.124346&type=rec&token=aUdNc2ZuNFU2YWc0WVB5WTNWOWdIaFdiaXdRbXNWNWs3R1d1TmVuZi9kZDlHV2xqQWRxZ3hzWkRud2VWMGhJSDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762445084.124346,
https://cloudphone.tatateleservices.com/file/recording?callId=1762432425.304626&type=rec&token=ZmlUSHdJMjUxRXRyQk1ucUZzSGNVYTl1SmpFQzFrQWdkNVdsTXFVVjhueGdsUkxSMUlOdU01TWJtblNBYkRUZjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762432425.304626,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762425813.525573&type=rec&token=YVJOSVlNaWVDK3Z0aTJ1UUp6ejdHZmZ1WnJkSW52d2x4MzhQdW1MTURFdG81NndZa0VKUHRMS2xiOFJFRjExMDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762425813.525573,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762432699.117948&type=rec&token=L0pGVDJEQmhDNzNnUGF6SVQzK3dyNVdNdDUxSCtHU01vL0Y2ZDBGdnRaMXVWVVhoZzlKVU92cXd1S3Q1ZHNQMTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762432699.117948,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762429671.115015&type=rec&token=NEZnT2JTdXhsQ2R6MzdNbzVkYlVERzNlbEc2dVY3U1R0SUludjk4bnBvb0dJK3NNV1BzdWtBWG85Ry9US29LOTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762429671.115015,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762344090.82463&type=rec&token=Uk9TLzJUaklJVXdlUDJranlQVVJRcCt4TE1sNGwwWWwreGwrZDdReWt3TWdCM1JlVEorS0JDMzJZYWp3WEt1YTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762344090.82463,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762329885.71030&type=rec&token=cDgxZEdjNGMxam1kTHFRV0lnKzVDK0N0TDVhbWl5ZVZHY0ZKeGJrdHBXY1lEUksvOWltdmpVRlc5bGU0WEs0UTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762329885.71030,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762346055.84374&type=rec&token=aWUzeGFGVXB1NS9qS3llTHNEUUFlWDNYWkxZTHUvZTdBbEltNnFac3ozbGp0d0RRREtIdnk3a2pHYjY1bVpSLzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762346055.84374,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762329838.70983&type=rec&token=YzVrY0U0VHh6L0d4U3RlLzJka2tUcUJSejNkcEF6bW5hVG1IUEE1UUQ4UzF3WngwWVRDN1BORUFOaWVENGtKYTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762329838.70983,
https://cloudphone.tatateleservices.com/file/recording?callId=1762345481.214233&type=rec&token=SEZOd0d0UEhGMVdSL1NQcHNqQTV0dWdmSGZQNkRmT3hEdGdSWDZlblp1N2RZSlVER1FrdkNDUW44VFlWK0F6Kzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762345481.214233,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762342635.81152&type=rec&token=SmROK2V6anNiODFkeGFxOVE1TzFvZTFtRng5Zk42eVllOW1SenEvSjZxbUR5Q05ySGViL29VK0gvNzVab0JpNzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762342635.81152,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762333497.74295&type=rec&token=S29TZEtTREFUUGlYZXUxSlpzdmJ3MkFPV1ZkT2QwNVBuc29kNEhiRlBmTTYzeHpYTlZXclFSMVFzOXRoWkJvUjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762333497.74295,
https://cloudphone.tatateleservices.com/file/recording?callId=1762324877.66061&type=rec&token=YlJCZXhSZG5aajVpY25GbTIvdEsram9pZHNmd3RCKzdic0l2Sy90RnhoS3dXUEtFYjkyNTZJNFJFcS9uNGZzZTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762324877.66061,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762342189.370049&type=rec&token=WWZkL25LeE1IbG1CVnVyRnljUkNhRk9FdEE3RlJWMXhaZEVqSTRJaElaZHhISHJmZ1QzNlJCbGhRendzREkxejo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762342189.370049,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762336572.195764&type=rec&token=TkYrd3hPaE5ZRWR2MHNIZkNobmM0dGQ3Rm1idEFwUnhRSHlNWExZMG5TMUh4UTQ2TzI2WVpNOElXMXpRWFZZWjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762336572.195764,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762339319.345934&type=rec&token=WTlXRnp0U2p4MURzTC9WVjFneWZpalJHWVl4TjZlQ2VQRFJCZ0w5ZnpjRC80VmJtckNES0dOMnVlTTVoS2pVSTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762339319.345934,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762330760.183505&type=rec&token=cjMranYvNVpxZ0wxSUV0cmFxaENqRm92b3Y5ajNkb2pEMTlyWkIydFJaU2JUdEZxOGpRamdBR3pyTG5jSzJ1dzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762330760.183505,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762341276.352076&type=rec&token=Z1dHRDM3a3FDcGR4cjN4dWFrdjJrOUtSM3pRSkhVSHBhQmZQa0hyeEFVUnRtWXdMdHlCNVh4WVVRbE9ya1pIVDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762341276.352076,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762323281.64752&type=rec&token=cUIwbDBwTnNEa1REWG00MnhhTFN0VCtLdmRQY2cvTGRMTHJQazJKNHk5aURvOTNjazUxeWZYcmlRaGtScEsyTzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762323281.64752,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762337870.356666&type=rec&token=azhmNmVtOFZ1YUxuWlBBV3dTN0RpUW1HUHRFMjhoUkJ4VFB2dWlTc3JRVFk0YUVFaHRqcE1GVDlSNTJROFpUSjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762337870.356666,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762321601.296502&type=rec&token=ajd1T2hVVUFmUFR2WTB6eFZ6cVNSUGxpdFV3VXNGZnB3Z1hVSVJuTzVTcDhwdVkzZlZBdVRKaFRUS0ljeDZLWTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762321601.296502,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762322816.168007&type=rec&token=QVMwOU9CSUt5b1d0Qmw0NktueVBnNUZVNEljQk9uMjRWWnBpZFpNdktnNWptejAzSHZXLzVHTmtiYlNCdVBZQjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762322816.168007,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762321767.166986&type=rec&token=Mi94RTFDUk1CdXkxUW5xeU50WVBZa1lZaHY1L2pTM2NQNTlQL3FTdTFpSHJJT09Wa095Vys0KzRCb1dKeTlvdDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762321767.166986,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762335323.345674&type=rec&token=citGU3d6ckQweGI0NGl6R3BweHFHM2RHejZkT0dGMWx6K3lkSTEyQ0JhYnZrdXZvUlU5aDFKUVFnRVBTeDYxejo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762335323.345674,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762321138.163462&type=rec&token=U2xvUUlBUlhSV1o1VTNxME1Vb0RMMzQxNVFzbldPTWRiR1dWRGZ6WTZXaklHTUpSMDlKcFJmZTB3cmlnei9xTzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762321138.163462,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762243015.37340&type=rec&token=M25PdGlGWm94RUxkNkNuUlFDZC9QSk8yL2ErOVRqallaYlhnUm5ycFdINndSN2lPWDRncitxTzVxNFFFQStrVDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762243015.37340,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762236153.31807&type=rec&token=UnhNZDlRRldpNEpZTEE4K0NNOS9lVTYyc2J3bTNFQTMxeDFjZTdVS0ZYWVRNYUppNDdTNVRSYzhDbU42VzlKMDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762236153.31807,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762246560.40269&type=rec&token=VXR0Y0tYcVVHZ1RFWGh6clhxQkV1eUdlQ0lKSXl0WFphOXkrUEVPNzdRY21VY3FPVm5GMWhSdVp2WlVCekgwMjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762246560.40269,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762259323.50539&type=rec&token=NldXd3lBNk1lZjBpZWQ0Rm1YbkRMMGtzenVVMGZ5VGlxcEYyTkg4blkxR1VUK1AxOE5xR3Q0VTBSdU9vS0Q2TDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762259323.50539,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762232359.28517&type=rec&token=MnRFdkk3Z2pIYnpRZXZiNXNMeWNtNmV0eU02aE0rQTh1Z2I4RmVIWjFpc01JSGtzZHpWUWo4ZDZyODNWRi8vQjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762232359.28517,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762251354.120986&type=rec&token=TjBGTFFVR0RCQ2c4b3BEdHhkMklpTXJwNm9NdGlMTVRmUFVEeEZXSEF4OUUyQi80dVVrY1BQTm1YN1pYR04wMjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762251354.120986,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762258832.137660&type=rec&token=eEFvU0xneFoyMDhDQjlhaWNBNTQrUmlBcDBUcWE1QVF4N2pTTytiYWlXU085SDJXR0pCTkNiSWw3c0hlRU9MZjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762258832.137660,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762250510.237255&type=rec&token=bllpTGoyb1NhOHpET000V2ZmeGJTdm5YYU1IQUZqemtGYjRkSzJNYUQ5dWlub2M2NEpOeGY4Z3A3YXovcW0yWjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762250510.237255,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762256346.244841&type=rec&token=anFLU3dwenpubEpGU1dKSnpYaUZOejFoc0VTcis3Q2N6cVNiT2l0S1Z2SW1Ic0hsZ0dCb2tJalhrTC9wbjU1SDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762256346.244841,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762241485.104412&type=rec&token=RDhmREtOd0lmaUpCSjJDeGdrTE0xaEFPRktSSnd4VmcxVk10eDBsUll2ZllqRTZ0QTJCRG15Y1BLTG5VQmM1WTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762241485.104412,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762263058.53433&type=rec&token=RWJNRGlpR1o1RTRIUnk1MW42RTZJcDVqYXN3dnUwTFk5RzdzOFFmUFhCa3dxNnF1Mzc5ZG45ZHAwOVBHcUgzbTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762263058.53433,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762254635.255948&type=rec&token=WjVFbW5QbDZjb0Jpa0owR0IwRDlaVlphKzZzNm9UZUp2R2o3RHBoYk1OSDA5N2w3UXkwbEdTSWZvMFlROW9zODo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762254635.255948,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762238877.176318&type=rec&token=M3paWVRmeWlNZVlmYU5ScjBzOGFXQXdCRGxPM1BXY0NTeis2VU4xckd1QTJScjJFVXhsZTNKaVI3ZUdOY3puazo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762238877.176318,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762249042.215859&type=rec&token=SGNVTVlnT2U1Tis2ajQ2R0RRTGxhaU84WHFOR09Bd2JtYy9Rd3JRamNGTUNzQStrL2cvdUM1UHlmczJIMnhWUjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762249042.215859,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762253993.46087&type=rec&token=MHF2c3ZCS05QWlQxNlBzQ1hXSitSbkxIQTBtOVNYeUpnNnFlSkFRQTdDMmxOZkl1L08rbkd4YStkMVRETGVHcTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762253993.46087,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762254243.46290&type=rec&token=SUhlR2dBa1d2elNubVhyOUlxMW8wbWJidHYzd3N2SUM2ckkzZW9JczFheHJXcUJPdVJHZ0YvdVJIZmRCME9rVzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762254243.46290,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762156714.8997&type=rec&token=K3cvRWxiNk9UcWRnd1pVbUNXMTlsV0czQXlGWmpnekduK2E2eS91NkxaaHREc0QrY212V3RIZktHNUloeFU1QTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762156714.8997,
https://cloudphone.tatateleservices.com/file/recording?callId=1762146512.15624&type=rec&token=cm9SNnV2c0c3TzF5L1BKazNac20vR0VuRFMzdUhYblZpWW8zK0hnVTI0THNKTzh4V0s1Nis5TlpVR1BvaVF0ODo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762146512.15624,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762172946.116665&type=rec&token=a1EyQm1KVUdVNkE4eXJmNXFCeEhTUVlReGQvK1EwVEJ4dk9ueEk5VHZFMmhHTkVwK05oOFI2Zkc1U0ZwSjJ5Tjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762172946.116665,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762154863.7917&type=rec&token=LzRpaFlRWDdZK2o4TUcvcTU4MkwxK1lNdllaZW5HZGRIMTA3TklvN2tWTzhaRXVhcHB0cGVBOFFmS1dFaG5Cajo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762154863.7917,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762152388.22631&type=rec&token=VnEvQ2xOcnpwWDRJOTZwR0tvQ2FaRUdob1VwblpwY05mbDJZK0FTZUhFWDhyQThyTHg0dENWQ2RjZzFRVWFSSjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762152388.22631,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762146112.2192&type=rec&token=c2lvYTQwY3lndEJJaTZRUXozYkpObWdGZVd5UW4ySDV5MUlzcXNHK2xheVBKakdSNmpRa3VISEJhK0xoV2dwZjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762146112.2192,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762156175.30127&type=rec&token=SkNZbEs2VFdDRVl6WWt1dGlPZEE5OXY3am1nMFZOLytxYlZST3NVeWNLRVJQMlMraUsvTVBocGlrTFhzZUNkWDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762156175.30127,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762153987.47993&type=rec&token=bk5JcWRDaXMxMXNZYmM4eEhHMHY4dXgxQkt6bVp6ZVFoamhXc1BLYzJxL25kaHVNNGdRUzF5d2JoUXVZYUxVTDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762153987.47993,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762164263.13150&type=rec&token=czZXVWlLZjliVG9DUWJEZk5tUEpnOUt4T2k1aGZPQXVFUkY3Ui85Y0cwWC9rVXpYdGpoZWtyU2lXc2c2ZFkwaDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762164263.13150,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762169093.16483&type=rec&token=ZHZycjJzbnJjdWJhU0hRSkNxUHZKT3A5VEFyYmxnTlFadDZ2WmFIM29WMDMvWGFaTDh0T0VoWHpiSWZHMFlRcDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762169093.16483,
https://cloudphone.tatateleservices.com/file/recording?callId=1762173567.116363&type=rec&token=VUdudmp4S1gyRW1paEQ2Z0N5STlKM1pla3lRSmdvWmdNdFJ0Mzl2YkN6bzRRSkNSbnpJMG1tQklFVytTcFgzMzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762173567.116363,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762173161.122444&type=rec&token=OEhobnU5ODJjUHBDV2lmeXNVaVJLTnN1ZnVudTIxMkpTWk11TnhvbXdSV3lLQTVQMGxTcmp3WFc0c2kzTk5CNTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762173161.122444,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762157956.33021&type=rec&token=ZE5DMmpWRGh3cHJDdjRodU05MTQ0Zk4zY1pZSkhNcjZEbHlDT1dEWjNqNGhLbVhJaFhqaHRzRXJGemQ2OWJINjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762157956.33021,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762061674.415743&type=rec&token=RmhOb3BTRTZ0eEtOVmhHS3l4VTR3STlsY1QzeDIyamwyS3NLY1A4VGg5WHZ6T2hMMGlaSTUzUWM3NS8xTHRuRzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762061674.415743,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762071677.199846&type=rec&token=VnhpZGk1TnlacXBSZmxwM3pRV24rRGRNa01aeTR5aVpMbHl0Rm9SVVNJZlRWUFZJVHl2YTlzYzhHdEJiS1FDUDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762071677.199846,
https://cloudphone.tatateleservices.com/file/recording?callId=1761978905.170249&type=rec&token=NEhKbjVqZ2Fabyt4Y2xvd0xwVVU2QXFQdHZ0cFZoNGV0WHNIckhTZmcxcS8wU014bjl3a1NqektWRXFOdXdnUjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761978905.170249,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761977833.169417&type=rec&token=a2pxa2NZU1lRdTJ4cityNjdqWC9PTi95cnZaakhoRFpheTZmR2c3SzUyMTlkTllzempET0xXYmtyVXJWWHVNNjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761977833.169417,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761974991.167878&type=rec&token=TlRJajdadHl3MnNaZERiZFJSVHVOYXhpY3BoVVdidjgvRzk0THFjS1FkdW52SUJaWENJUnVZekwxNFgvMG95Nzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761974991.167878,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761977527.650455&type=rec&token=Vk9KQXJtYTdCbzdZdnNYbWtDSEZBNGxiVk12OUhNNDdSZE1RMXpxOHNia3lqUi9jSFlFTkx4UmpkVnRCbk9OMTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761977527.650455,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761990706.379067&type=rec&token=SldqcVFjZXRsOHZwWnRPczNFZnAzdjlLMmVqME51dnhCSmpCazRsSW5ZRCtXV3o0cWlKb3p6VDM0cEdyWDl1QTo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761990706.379067,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1762009874.189346&type=rec&token=MDZsVHVCU3g0TXoxREVRWnZnU3I4NnpSREVKVXZqUEl6TmVsUC9uK0p2RUZEbFk1a3N0Z2tSWE1ZYXJvbXRHcjo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1762009874.189346,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761976411.168567&type=rec&token=Z09jbTViOHF5QWtWRzRzd1I2eGdNcUtSN20wWjBkS0RsZmRoZ2xqLy9ZQWdDNHZNeWVPUjF1Z2VnNWdCR2x4Rzo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761976411.168567,YES
https://cloudphone.tatateleservices.com/file/recording?callId=1761904252.151606&type=rec&token=azZOV1FRV3FHaGZaQmtzUkJCeG9qdSs0VXQ1RmFDbk9MQjFmcUplcVpnTXNlK2JmanB2Y0FQald2RkpYTFZvMDo6YWIxMjM0Y2Q1NnJ0eXl1dQ%3D%3D,1761904252.151606,YES
